25.317,10.611,-0.74625,0.37037
27.685,10.377,1.382,1.2202
24.929,10.996,-0.17929,0.62049
19.933,10.435,-1.959,0.19861
22.872,9.9162,-3.8316,-1.4623
25.05,9.8069,-4.9478,-2.2228
27.91,11.13,3.0321,2.0031
28.161,13.485,5.6029,4.4652
28.714,12.279,2.8771,3.1431
29.213,12.325,2.1415,2.7952
25.911,11.431,0.26238,0.52497
26.455,12.299,-2.8855,-0.54396
27.104,14.027,2.5898,5.6297
26.215,13.198,-1.5732,5.564
27.249,13.516,1.2046,5.5533
27.312,15.567,1.9191,6.8158
28.867,14.169,0.49275,5.9525
26.794,13.428,-3.6517,6.0506
25.195,13.084,3.3844,5.4246
25.367,14.868,5.8933,7.7367
25.78,13.576,-0.80511,6.2108
23.744,13.909,-1.4576,6.1876
23.523,14.01,-1.6378,6.3665
25.274,14.277,-4.7115,6.3861
26.506,14.445,-4.8972,6.4559
19.969,14.769,-4.2474,7.5387
28.09,14.702,-3.0029,7.6649
23.992,14.72,-5.1077,7.0978
22.817,14.775,-5.3385,7.1905
17.763,14.842,-5.1798,7.3712
25.381,13.848,-4.2353,5.6592
21.728,13.917,-5.8131,5.8027
22.174,13.686,-4.754,5.1369
23.929,13.373,-3.823,4.6104
26.606,13.44,-4.8784,4.8013
24.526,13.514,-4.4641,4.8861
25.242,13.637,-4.2097,5.3951
25.242,13.664,-6.4102,5.3031
25.476,13.975,1.5208,6.0297
23.483,13.908,-5.8848,5.7991
23.675,13.8,-5.8178,5.5003
23.874,13.916,-4.5587,5.9722
25.442,14.055,-1.9497,6.166
27.705,14.223,0.66789,6.4259
25.272,14.671,5.7516,7.7226
24.867,14.394,-0.41224,6.7094
20.727,14.2,1.0223,6.5776
19.98,14.088,-2.4923,6.3445
23.535,13.975,-5.3402,6.0574
22.878,14.004,-4.1379,6.1501
24.878,13.776,-5.2307,5.7442
24.57,14.092,-1.7273,6.6908
25.835,14.221,-2.3395,6.7619
25.719,14.987,7.1689,7.9949
24.032,13.753,-4.6987,5.4235
18.502,14.106,-4.5502,5.8823
19.648,14.066,-5.4365,5.608
23.263,13.8,-3.5688,5.1778
24.995,14.014,-5.6374,5.555
26.958,13.818,-5.4862,5.1593
26.207,13.391,-5.5657,4.9062
22.059,13.667,-5.6979,5.2265
22.507,13.64,-5.7358,5.1118
24.085,13.651,-4.0435,5.4088
25.802,13.452,-5.2058,4.9868
24.408,13.793,-4.3975,5.7136
20,13.447,-3.9539,5.054
26.049,13.661,-3.4092,5.4954
24.743,14.376,5.3374,7.0674
24.508,17.797,16.176,19.446
20.941,17.393,15.889,20.698
23.334,13.873,0.070572,12.227
23.715,14.633,10.848,24.153
23.736,15.131,9.8935,23.511
27.063,15.941,12.85,26.434
26.575,13.919,0.23937,6.7298
27.981,13.906,0.64033,6.6641
25.439,14.245,5.6177,17.748
27.611,19.405,18.06,31.38
25.773,13.646,-3.2233,5.7619
23.395,20.668,19.993,33.515
25.022,20.545,20.333,34.052
25.4,16.488,14.608,28.039
26.709,14.585,5.8678,12.104
28.059,13.586,-1.921,9.324
26.28,14.377,4.2948,7.2241
23.953,13.998,1.3027,10.335
25.481,13.016,-1.279,10.893
21.234,15.342,5.2722,17.12
27.961,13.723,-0.5842,8.9338
22.709,19.153,12.135,22.696
25.391,13.609,-1.5273,5.2375
22.84,21.375,15.447,25.529
26.847,14.098,3.1062,6.6505
23.13,22.048,16.266,26.784
27.521,14.209,1.9227,6.5426
25.426,14.081,1.0225,6.1764
26.004,13.921,2.5233,7.5814
25.517,13.308,-3.4577,9.9188
21.083,13.733,-0.25614,11.072
27.762,13.821,1.4775,13.752
27.345,15.249,7.1857,19.146
28.018,13.517,-4.7978,5.5348
24.892,17.86,11.87,24.011
25.183,18.86,13.759,25.578
26.184,16.852,11.045,22.46
23.444,21.182,17.273,29.049
26.558,13.362,-6.1752,5.4408
24.576,13.761,2.3027,10.591
27.322,13.223,-3.2689,6.4888
26.495,13.428,-0.3645,11.525
27.014,13.629,-1.5357,6.093
23.713,13.624,0.85293,5.9975
25.817,13.143,-2.3766,5.1475
27.617,13.229,-1.6563,5.6651
26.754,13.45,-2.4075,5.8197
29.353,12.92,-5.1617,4.8913
28.076,12.926,-5.1534,4.7597
27.565,13.346,-2.8874,5.5085
27.341,13.384,-2.5098,9.5872
27.228,13.47,0.027531,8.1475
26.376,13.421,-3.4836,8.8322
28.494,13.465,2.0738,14.902
28.715,13.874,4.4319,17.784
27.243,13.634,1.1307,12.926
27.946,15.015,8.0149,21.415
25.449,14.929,6.8354,20.098
24.915,15.825,10.849,23.333
27.225,18.221,15.033,27.044
26.378,14.279,6.0988,17.588
26.294,13.377,-4.4225,5.861
24.878,14.082,-0.80086,11.916
24.874,13.406,-4.352,5.9735
23.331,16.96,12.131,18.855
27.398,13.92,0.46257,6.4696
27.878,13.284,-3.8155,5.8672
27.018,13.34,-5.2631,6.0372
27.202,13.333,-4.9394,6.2331
27.946,13.555,-3.2314,6.3728
27.684,17.091,15.629,18.736
24.007,12.964,-3.7097,7.9467
22.9,12.876,2.5541,17.2
25.589,13.075,11.128,22.957
24.337,13.454,7.1368,18.063
22.728,13.559,-1.857,6.1561
26.435,13.736,0.67793,6.583
26.948,13.943,1.9679,7.0567
25.012,14.008,12.133,24.191
21.658,13.247,-2.2709,6.3098
24.908,14.528,6.8201,7.9381
23.93,12.737,-0.75533,5.8751
21.519,12.835,-5.356,5.7887
23.689,12.689,-2.0212,5.8574
22.453,13.042,-3.9716,6.2226
23.192,13.075,5.7929,12.111
24.716,13.625,3.8281,7.2176
25.019,14.005,4.7595,9.6268
24.657,13.26,1.3268,6.2657
24.032,12.719,0.53838,8.4796
23.952,12.609,-2.5594,9.5185
23.317,13.478,1.5947,6.3593
24.734,13.382,4.6702,11.379
25.747,12.862,-1.2249,8.6334
24.842,13.61,5.0558,7.5083
23.628,15.324,10.871,10.158
25.204,12.584,-4.1475,5.8303
24.442,12.69,-5.7963,5.2728
25.362,17.489,16.072,22.287
25.18,12.946,6.0693,14.105
25.908,14.732,11.296,24.759
25.929,13.194,10.187,22.872
26.785,12.405,1.2244,6.1776
26.692,17.529,19.248,31.216
26.527,12.036,-4.94,5.2401
25.547,15.042,15.531,28.189
26.425,18.799,20.748,32.756
25.793,12.032,-3.2192,5.2648
28.675,21.317,23.509,36.058
27.02,12.06,1.28,5.2341
26.592,21.692,24.132,37.244
27.718,11.814,-3.0612,4.7356
27.862,11.559,-4.7778,4.4594
28.237,12.403,6.1325,12.03
26.401,11.954,-1.931,5.2107
24.829,12.068,1.3145,5.1678
25.826,11.379,-3.8426,4.0493
26.528,11.865,-1.7886,4.5823
27.018,12.838,3.2807,6.7171
26.627,16.864,15.676,18.495
27.433,13.002,11.64,27.29
25.693,12.336,3.673,15.82
26.062,16.728,20.307,33.107
24.747,13.057,2.2607,6.2921
24.098,11.732,-1.3559,5.082
25.429,11.975,-0.01254,5.7901
27.044,12.042,-2.7012,5.5087
26.586,11.729,-4.9971,5.2668
27.335,20.31,24.511,36.753
27.441,12.735,4.0214,6.7015
28.819,12.991,4.743,7.6471
25.802,22.281,25.648,37.829
27.023,12.016,-5.5699,5.5555
23.361,23.327,25.667,38.171
28.063,12.287,-2.3949,5.8418
26.842,23.607,25.47,37.974
26.369,16.912,17.378,29.653
27.822,12.171,-5.4429,5.6033
28.124,11.888,-5.6933,5.5083
27.906,12.179,-2.6403,5.8426
25.91,12.046,-4.4465,5.7901
24.849,13.26,6.8259,12.51
26.03,13.116,2.7506,7.1425
28.114,13.027,2.9115,7.0847
27.298,12.171,-4.5402,5.5967
27.715,13.222,1.7831,6.7931
26.103,13.32,0.23414,5.9934
23.53,13.532,-0.55144,6.529
25.174,12.948,-1.2771,5.9729
21.702,13.401,-0.39937,6.1821
20.977,13.099,-1.3803,6.614
21.824,12.908,-0.92767,6.4904
20.83,12.801,-1.9414,6.1433
22.674,12.5,-1.8661,6.5243
19.184,13.06,3.0906,9.1955
25.427,12.799,-2.1218,5.9988
23.616,12.57,-2.6782,5.6176
20.314,12.739,-1.1164,6.0748
26.985,12.699,-2.8103,6.0055
25.974,12.999,0.17415,6.7705
26.698,13.916,4.1046,7.7806
22.721,13.783,6.1931,7.9939
23.781,13.788,2.5877,7.3632
21.035,12.927,-0.62992,6.1749
24.495,13.338,1.4153,6.935
21.715,12.904,-0.87399,6.3882
24.705,12.777,1.3352,7.6377
21.811,12.517,2.4859,7.8146
21.13,12.372,-2.7184,5.0581
23.661,12.859,-2.2368,6.0757
28.401,12.81,-1.5963,5.8006
21.71,13.696,5.4182,8.0582
21.965,12.586,-0.61973,5.7349
24.992,12.995,1.7032,6.4013
24.93,13.051,2.163,6.6517
23.176,13.025,1.8308,6.7662
24.726,13.345,3.0512,8.7493
23.664,12.594,0.12751,6.7102
24.335,12.196,-1.9701,5.2849
21.902,12.406,2.5284,7.2754
21.237,14.353,8.6158,10.24
21.575,13.293,5.0042,7.1712
25.541,12.961,0.29092,6.0458
23.257,13.047,2.2785,6.3766
